GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14
1500000US360470421002,360470421002,"Block Group 2, Census Tract 421, Kings County, New York",511,198,428,182,83,63,83,63,83,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470421003,360470421003,"Block Group 3, Census Tract 421, Kings County, New York",1250,327,991,292,235,165,215,163,215,163,0,12,20,32,20,32,0,12,0,12,0,12,0,12,0,12,24,39
1500000US360470421004,360470421004,"Block Group 4, Census Tract 421, Kings County, New York",905,375,780,356,115,65,98,70,98,70,0,12,17,27,17,27,0,12,0,12,0,12,0,12,0,12,10,15
1500000US360470422001,360470422001,"Block Group 1, Census Tract 422, Kings County, New York",707,212,636,204,57,59,57,59,57,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24
1500000US360470422002,360470422002,"Block Group 2, Census Tract 422, Kings County, New York",1432,396,1357,394,43,59,43,59,43,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,52
1500000US360470422003,360470422003,"Block Group 3, Census Tract 422, Kings County, New York",821,261,618,251,155,171,155,171,155,171,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,67
1500000US360470423001,360470423001,"Block Group 1, Census Tract 423, Kings County, New York",1521,405,1094,400,389,228,341,214,341,214,0,12,48,47,30,38,18,26,0,12,0,12,0,12,0,12,38,61
1500000US360470423002,360470423002,"Block Group 2, Census Tract 423, Kings County, New York",1744,425,1264,415,454,251,442,249,442,249,0,12,12,22,12,22,0,12,0,12,0,12,0,12,0,12,26,33
1500000US360470423003,360470423003,"Block Group 3, Census Tract 423, Kings County, New York",1159,455,907,455,227,223,219,222,219,222,0,12,8,20,7,14,1,22,0,12,0,12,0,12,0,12,25,34
1500000US360470424001,360470424001,"Block Group 1, Census Tract 424, Kings County, New York",729,199,703,199,15,18,15,18,15,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US360470424002,360470424002,"Block Group 2, Census Tract 424, Kings County, New York",1473,259,1462,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US360470424003,360470424003,"Block Group 3, Census Tract 424, Kings County, New York",856,261,856,261,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470425001,360470425001,"Block Group 1, Census Tract 425, Kings County, New York",860,240,810,248,50,36,30,32,30,32,0,12,19,20,19,20,0,12,1,2,1,2,0,12,0,12,0,12
1500000US360470425002,360470425002,"Block Group 2, Census Tract 425, Kings County, New York",472,247,279,208,183,154,161,130,161,130,0,12,22,37,22,37,0,12,0,12,0,12,0,12,0,12,10,16
1500000US360470425003,360470425003,"Block Group 3, Census Tract 425, Kings County, New York",1233,251,1115,260,110,93,96,75,96,75,0,12,14,22,0,12,14,22,0,12,0,12,0,12,0,12,8,13
1500000US360470426001,360470426001,"Block Group 1, Census Tract 426, Kings County, New York",1426,348,1365,341,25,28,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23,36,41
1500000US360470426002,360470426002,"Block Group 2, Census Tract 426, Kings County, New York",1814,383,1657,382,56,46,56,46,56,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,162
1500000US360470426003,360470426003,"Block Group 3, Census Tract 426, Kings County, New York",1134,408,948,390,139,127,139,127,139,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,74
1500000US360470427001,360470427001,"Block Group 1, Census Tract 427, Kings County, New York",1029,366,964,352,65,90,56,89,56,89,0,12,0,12,0,12,0,12,9,13,9,13,0,12,0,12,0,12
1500000US360470427002,360470427002,"Block Group 2, Census Tract 427, Kings County, New York",2340,481,2189,503,142,112,104,102,104,102,0,12,38,47,8,13,30,46,0,12,0,12,0,12,0,12,9,15
1500000US360470427003,360470427003,"Block Group 3, Census Tract 427, Kings County, New York",1499,400,1416,391,83,68,45,47,36,45,9,14,38,46,38,46,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470427004,360470427004,"Block Group 4, Census Tract 427, Kings County, New York",952,416,835,421,101,58,91,57,91,57,0,12,10,16,0,12,10,16,0,12,0,12,0,12,0,12,16,26
1500000US360470428001,360470428001,"Block Group 1, Census Tract 428, Kings County, New York",1432,313,1243,312,100,146,100,146,100,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89,108
1500000US360470428002,360470428002,"Block Group 2, Census Tract 428, Kings County, New York",1195,314,1178,313,17,26,17,26,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470428003,360470428003,"Block Group 3, Census Tract 428, Kings County, New York",1140,257,890,207,250,196,250,196,118,111,132,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470429001,360470429001,"Block Group 1, Census Tract 429, Kings County, New York",1743,483,1482,431,261,238,261,238,236,237,25,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470429002,360470429002,"Block Group 2, Census Tract 429, Kings County, New York",1777,401,1575,381,202,159,202,159,202,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470429003,360470429003,"Block Group 3, Census Tract 429, Kings County, New York",1263,332,1130,342,133,103,125,98,125,98,0,12,8,15,8,15,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470429004,360470429004,"Block Group 4, Census Tract 429, Kings County, New York",1374,443,1136,404,196,116,177,112,177,112,0,12,19,21,0,12,19,21,0,12,0,12,0,12,0,12,42,50
1500000US360470430001,360470430001,"Block Group 1, Census Tract 430, Kings County, New York",1128,309,1128,309,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470430002,360470430002,"Block Group 2, Census Tract 430, Kings County, New York",1070,347,1030,335,40,46,40,46,40,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470430003,360470430003,"Block Group 3, Census Tract 430, Kings County, New York",814,250,814,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470431001,360470431001,"Block Group 1, Census Tract 431, Kings County, New York",1167,326,1006,334,145,129,134,126,134,126,0,12,11,16,0,12,11,16,0,12,0,12,0,12,0,12,16,26
1500000US360470431002,360470431002,"Block Group 2, Census Tract 431, Kings County, New York",851,289,668,273,160,119,160,119,81,57,79,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,27
1500000US360470431003,360470431003,"Block Group 3, Census Tract 431, Kings County, New York",1594,360,1546,354,48,43,48,43,48,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470431004,360470431004,"Block Group 4, Census Tract 431, Kings County, New York",1682,455,1566,460,116,122,59,85,59,85,0,12,57,60,57,60,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470432001,360470432001,"Block Group 1, Census Tract 432, Kings County, New York",1241,307,1162,316,79,90,79,90,79,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470432002,360470432002,"Block Group 2, Census Tract 432, Kings County, New York",1755,345,1685,356,34,34,34,34,34,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,38
1500000US360470432003,360470432003,"Block Group 3, Census Tract 432, Kings County, New York",1456,321,1402,324,54,44,54,44,54,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470433001,360470433001,"Block Group 1, Census Tract 433, Kings County, New York",1211,317,1201,317,10,14,10,14,10,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470433002,360470433002,"Block Group 2, Census Tract 433, Kings County, New York",918,402,834,397,84,95,84,95,84,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470433003,360470433003,"Block Group 3, Census Tract 433, Kings County, New York",2251,478,2148,466,103,125,74,118,0,12,74,118,29,45,18,28,11,17,0,12,0,12,0,12,0,12,0,12
1500000US360470434001,360470434001,"Block Group 1, Census Tract 434, Kings County, New York",1482,294,1336,281,129,137,129,137,129,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27
1500000US360470434002,360470434002,"Block Group 2, Census Tract 434, Kings County, New York",848,246,642,234,203,177,185,174,185,174,0,12,18,28,18,28,0,12,0,12,0,12,0,12,0,12,3,7
1500000US360470434003,360470434003,"Block Group 3, Census Tract 434, Kings County, New York",1222,261,1176,276,46,57,46,57,46,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470435001,360470435001,"Block Group 1, Census Tract 435, Kings County, New York",1880,540,1634,522,246,222,211,210,211,210,0,12,25,40,25,40,0,12,10,17,10,17,0,12,0,12,0,12
1500000US360470435002,360470435002,"Block Group 2, Census Tract 435, Kings County, New York",1608,466,1328,447,280,210,280,210,280,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470435003,360470435003,"Block Group 3, Census Tract 435, Kings County, New York",2089,520,1985,511,104,76,79,66,79,66,0,12,25,40,25,40,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470436001,360470436001,"Block Group 1, Census Tract 436, Kings County, New York",1855,388,1696,401,141,93,141,93,141,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,27
1500000US360470436002,360470436002,"Block Group 2, Census Tract 436, Kings County, New York",1281,307,1083,287,198,220,181,223,181,223,0,12,17,27,17,27,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470436003,360470436003,"Block Group 3, Census Tract 436, Kings County, New York",1096,257,929,227,167,129,167,129,115,109,52,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470437001,360470437001,"Block Group 1, Census Tract 437, Kings County, New York",2008,375,1512,355,421,218,308,189,301,189,7,12,113,122,87,117,26,38,0,12,0,12,0,12,0,12,75,90
1500000US360470437002,360470437002,"Block Group 2, Census Tract 437, Kings County, New York",1226,463,1158,459,68,76,34,56,34,56,0,12,34,58,34,58,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470437003,360470437003,"Block Group 3, Census Tract 437, Kings County, New York",1179,356,1050,368,129,119,129,119,129,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470437004,360470437004,"Block Group 4, Census Tract 437, Kings County, New York",1441,452,1307,481,134,117,87,92,81,91,6,14,47,75,47,75,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470438001,360470438001,"Block Group 1, Census Tract 438, Kings County, New York",967,240,891,223,36,37,36,37,26,33,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,64
1500000US360470438002,360470438002,"Block Group 2, Census Tract 438, Kings County, New York",1608,322,1468,322,115,83,115,83,115,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,23
1500000US360470439001,360470439001,"Block Group 1, Census Tract 439, Kings County, New York",1446,498,1190,468,256,178,220,168,194,160,26,42,36,55,0,12,36,55,0,12,0,12,0,12,0,12,0,12
1500000US360470439002,360470439002,"Block Group 2, Census Tract 439, Kings County, New York",1748,437,1628,460,120,159,120,159,120,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470439003,360470439003,"Block Group 3, Census Tract 439, Kings County, New York",1042,530,902,505,140,186,140,186,140,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470440001,360470440001,"Block Group 1, Census Tract 440, Kings County, New York",947,252,914,247,33,40,33,40,33,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470440002,360470440002,"Block Group 2, Census Tract 440, Kings County, New York",767,195,745,195,22,28,22,28,17,26,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470440003,360470440003,"Block Group 3, Census Tract 440, Kings County, New York",788,228,643,193,145,146,122,142,122,142,0,12,0,12,0,12,0,12,23,32,1,3,22,32,0,12,0,12
1500000US360470441001,360470441001,"Block Group 1, Census Tract 441, Kings County, New York",2311,457,1971,461,312,187,301,191,257,178,44,69,11,17,11,17,0,12,0,12,0,12,0,12,0,12,28,45
1500000US360470441002,360470441002,"Block Group 2, Census Tract 441, Kings County, New York",2318,498,2108,542,210,199,192,196,192,196,0,12,18,28,10,15,8,13,0,12,0,12,0,12,0,12,0,12
1500000US360470441003,360470441003,"Block Group 3, Census Tract 441, Kings County, New York",1827,411,1626,418,201,205,180,201,180,201,0,12,21,33,10,16,11,17,0,12,0,12,0,12,0,12,0,12
1500000US360470442001,360470442001,"Block Group 1, Census Tract 442, Kings County, New York",1185,274,1155,272,30,37,30,37,30,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470442002,360470442002,"Block Group 2, Census Tract 442, Kings County, New York",1291,362,1246,354,45,59,45,59,45,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470443001,360470443001,"Block Group 1, Census Tract 443, Kings County, New York",1668,418,1588,420,69,57,63,54,63,54,0,12,6,12,6,12,0,12,0,12,0,12,0,12,0,12,11,18
1500000US360470443002,360470443002,"Block Group 2, Census Tract 443, Kings County, New York",1823,474,1291,381,402,245,333,241,317,241,16,24,52,49,34,40,18,29,0,12,0,12,0,12,17,27,130,91
1500000US360470443003,360470443003,"Block Group 3, Census Tract 443, Kings County, New York",1890,536,1380,468,510,314,408,322,408,322,0,12,102,127,95,127,7,10,0,12,0,12,0,12,0,12,0,12
1500000US360470443004,360470443004,"Block Group 4, Census Tract 443, Kings County, New York",1053,345,943,336,96,81,96,81,58,60,38,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22
1500000US360470444001,360470444001,"Block Group 1, Census Tract 444, Kings County, New York",1423,469,1321,429,37,48,29,46,29,46,0,12,8,15,8,15,0,12,0,12,0,12,0,12,0,12,65,69
1500000US360470444002,360470444002,"Block Group 2, Census Tract 444, Kings County, New York",757,229,734,227,23,23,17,19,17,19,0,12,6,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470444003,360470444003,"Block Group 3, Census Tract 444, Kings County, New York",900,272,882,270,18,28,18,28,9,15,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470445001,360470445001,"Block Group 1, Census Tract 445, Kings County, New York",1294,273,1219,258,18,29,0,12,0,12,0,12,18,29,0,12,18,29,0,12,0,12,0,12,0,12,57,68
1500000US360470445002,360470445002,"Block Group 2, Census Tract 445, Kings County, New York",1564,471,1505,471,59,58,38,44,38,44,0,12,21,36,11,19,10,17,0,12,0,12,0,12,0,12,0,12
1500000US360470445003,360470445003,"Block Group 3, Census Tract 445, Kings County, New York",1758,387,1557,395,201,94,145,91,145,91,0,12,56,52,33,38,23,25,0,12,0,12,0,12,0,12,0,12
1500000US360470446001,360470446001,"Block Group 1, Census Tract 446, Kings County, New York",783,197,748,190,35,39,25,35,25,35,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470446002,360470446002,"Block Group 2, Census Tract 446, Kings County, New York",1010,207,981,197,26,48,11,40,11,40,0,12,13,18,2,4,11,18,0,12,0,12,0,12,2,7,3,6
1500000US360470447001,360470447001,"Block Group 1, Census Tract 447, Kings County, New York",1542,344,1203,291,339,174,329,172,329,172,0,12,10,15,0,12,10,15,0,12,0,12,0,12,0,12,0,12
1500000US360470447002,360470447002,"Block Group 2, Census Tract 447, Kings County, New York",984,262,798,251,186,167,153,160,153,160,0,12,33,34,33,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470448001,360470448001,"Block Group 1, Census Tract 448, Kings County, New York",482,180,430,172,24,26,24,26,24,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,45
1500000US360470448002,360470448002,"Block Group 2, Census Tract 448, Kings County, New York",1334,192,1197,203,137,158,137,158,127,158,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470449001,360470449001,"Block Group 1, Census Tract 449, Kings County, New York",587,338,433,216,154,156,124,126,124,126,0,12,30,35,5,10,25,33,0,12,0,12,0,12,0,12,0,12
1500000US360470449002,360470449002,"Block Group 2, Census Tract 449, Kings County, New York",1799,282,1683,299,116,97,116,97,116,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470449003,360470449003,"Block Group 3, Census Tract 449, Kings County, New York",675,194,650,195,25,27,25,27,25,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470449004,360470449004,"Block Group 4, Census Tract 449, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470450001,360470450001,"Block Group 1, Census Tract 450, Kings County, New York",703,273,664,275,39,31,39,31,30,21,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470452001,360470452001,"Block Group 1, Census Tract 452, Kings County, New York",1415,431,1348,406,67,98,67,98,67,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470452002,360470452002,"Block Group 2, Census Tract 452, Kings County, New York",1050,252,959,246,91,71,37,36,37,36,0,12,54,62,40,59,14,16,0,12,0,12,0,12,0,12,0,12
1500000US360470453001,360470453001,"Block Group 1, Census Tract 453, Kings County, New York",1146,437,850,336,296,142,236,134,229,135,7,11,60,63,51,61,9,16,0,12,0,12,0,12,0,12,0,12
1500000US360470453002,360470453002,"Block Group 2, Census Tract 453, Kings County, New York",674,162,540,158,123,67,86,62,86,62,0,12,37,59,37,59,0,12,0,12,0,12,0,12,0,12,11,13
1500000US360470454001,360470454001,"Block Group 1, Census Tract 454, Kings County, New York",926,242,919,242,7,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470454002,360470454002,"Block Group 2, Census Tract 454, Kings County, New York",944,285,841,287,103,73,103,73,103,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470456001,360470456001,"Block Group 1, Census Tract 456, Kings County, New York",1286,249,1165,291,109,122,109,122,109,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18
1500000US360470456002,360470456002,"Block Group 2, Census Tract 456, Kings County, New York",1145,220,885,192,177,142,172,139,172,139,0,12,5,7,5,7,0,12,0,12,0,12,0,12,0,12,83,110
1500000US360470458001,360470458001,"Block Group 1, Census Tract 458, Kings County, New York",826,159,813,158,13,15,5,9,5,9,0,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470458002,360470458002,"Block Group 2, Census Tract 458, Kings County, New York",683,233,625,243,46,51,46,51,46,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,14
1500000US360470460001,360470460001,"Block Group 1, Census Tract 460, Kings County, New York",1465,338,1421,337,40,48,40,48,40,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8
1500000US360470460002,360470460002,"Block Group 2, Census Tract 460, Kings County, New York",1598,341,1598,341,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470460003,360470460003,"Block Group 3, Census Tract 460, Kings County, New York",533,210,490,214,38,41,15,21,15,21,0,12,23,34,0,12,23,34,0,12,0,12,0,12,0,12,5,7
1500000US360470462011,360470462011,"Block Group 1, Census Tract 462.01, Kings County, New York",1616,289,1342,322,196,144,182,143,182,143,0,12,14,22,14,22,0,12,0,12,0,12,0,12,0,12,78,83
1500000US360470462012,360470462012,"Block Group 2, Census Tract 462.01, Kings County, New York",797,319,624,243,173,241,173,241,173,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470462021,360470462021,"Block Group 1, Census Tract 462.02, Kings County, New York",677,184,632,185,45,36,45,36,45,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470462022,360470462022,"Block Group 2, Census Tract 462.02, Kings County, New York",1443,409,1443,409,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470464001,360470464001,"Block Group 1, Census Tract 464, Kings County, New York",1137,282,1137,282,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470464002,360470464002,"Block Group 2, Census Tract 464, Kings County, New York",1531,253,1378,271,153,146,153,146,118,138,35,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470468001,360470468001,"Block Group 1, Census Tract 468, Kings County, New York",2079,383,1994,431,85,113,85,113,85,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470470001,360470470001,"Block Group 1, Census Tract 470, Kings County, New York",1315,494,1222,489,93,70,93,70,93,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
